UID,Session,Sample,d45,d46,d47,d48,d49
6349,20180707,PD5-15_2-A,7.869319,9.638080,23.160978,63.046631,8585.487996
6359,20180707,SBR-K-E,1.858862,-1.176071,7.231243,34.129827,6401.491475
6371,20180707,PD5-7_2-A,6.593195,9.279406,24.809453,60.550998,6825.306763
6377,20180707,ETH-2,-6.711909,-4.170288,-3.506568,27.191940,6267.531558
6364,20180707,SR-255_6-F,0.490267,11.488609,17.759196,57.516056,5608.356184
6365,20180707,PD5-10_5-A,7.209235,10.032353,24.334051,73.274625,10623.915045
6346,20180707,PD5-28_1-A,6.021930,8.432784,28.647701,106.178185,13846.602495
6386,20180707,SR-255_6-A,7.264213,13.173632,29.638442,76.432976,9382.767587
6362,20180707,PD5-4_5-A,6.542086,5.230077,21.453584,68.856667,10016.474066
6369,20180707,ETH-1,5.227576,12.435202,23.672346,53.340353,4891.521278
6367,20180707,PD5-27_5-A,6.154791,13.580728,25.466439,60.190032,6403.154630
6375,20180707,PD5-27_5-B,6.701680,12.200526,24.195144,62.071364,7837.371470
6363,20180707,PD5-6-A,5.012090,7.836645,44.090368,187.868357,13473.693785
6342,20180707,ETH-1,5.259914,12.338186,26.007559,84.665035,9978.872344
6372,20180707,SR-255_6-G,1.889201,12.127513,21.316014,59.959268,7070.992336
6345,20180707,PD5-5_7-A,7.046712,10.898152,25.533827,71.592650,7656.515205
6368,20180707,SBR-M-A,6.911852,11.179110,26.180664,63.274451,7307.126735
6378,20180707,PD5-4_5-C,5.639424,7.017281,21.434996,52.500143,6448.324442
6384,20180707,PD5-4_5-FLOAT-A,6.854623,8.916197,22.074454,48.625801,5698.502913
6361,20180707,ETH-2,-6.714584,-4.207652,-1.708840,45.004927,9485.285080
6374,20180707,SBR-K-D,4.231622,2.140507,12.638996,30.430367,4972.604239
6347,20180707,PD5-9-A,7.351046,10.590932,24.647045,89.210358,13097.194561
6356,20180707,PD5-10a-A,7.674164,11.032229,27.878366,73.168278,9676.729525
6351,20180707,SBR-K-A,6.195891,7.092152,18.987542,59.662995,8980.712945
6354,20180707,PD5-5_7-B,7.411229,7.281174,26.928393,83.701068,11262.530870
6390,20180707,ETH-1,5.230896,12.354368,26.457702,62.005945,6508.475211
6355,20180707,SR-255_6-E,0.523335,11.782033,20.470236,78.361821,9665.828980
6348,20180707,SR-255_6-D,0.506014,11.821053,16.794054,60.597857,6908.408385
6376,20180707,ETH-1,5.187719,12.370112,24.685297,65.008475,7509.450266
6358,20180707,PD5-19_0-A,6.845036,8.472838,21.505994,52.991283,6520.008751
6382,20180707,SR-255_6-I,1.875245,11.739377,22.357826,67.811418,7698.917852
6366,20180707,SBR-K-B,5.632520,4.957289,18.515408,43.650067,6599.390542
6389,20180707,ETH-2,-6.705554,-4.182229,4.966428,59.716497,9447.933402
6387,20180707,PD5-14_7-A,9.038861,8.768172,23.866014,44.915071,4418.184312
6360,20180707,ETH-1,5.207070,12.323052,22.930664,54.527275,5539.716827
6370,20180707,PD5-4_5-B,6.582100,5.368810,18.223018,51.876390,8386.246253
6357,20180707,SBR-K-C,6.496799,7.121989,23.625022,79.593131,11444.075522
6383,20180707,ETH-1,5.221761,12.328694,27.341480,70.823509,6568.859698
6385,20180707,PD5-8_5-A,6.784926,9.266600,22.368721,48.550047,4851.324469
6380,20180707,SR-255_6-H,1.945935,11.976352,23.018883,63.059320,6491.846587
6350,20180707,SR-255_6-C,7.191464,12.529022,27.574852,74.427800,7854.901948
6353,20180707,PD5-4_0-A,5.922055,10.904053,22.970683,72.237891,10908.703887
6344,20180707,PD5-0_25-A,6.128008,9.814883,20.158892,70.191931,10123.517649
6352,20180707,ETH-1,5.191243,12.313933,24.164566,66.472015,6927.270424
6343,20180707,ETH-2,-6.681226,-4.189141,-3.099813,48.392086,10529.470923
6373,20180707,PD5-6_2-A,5.222553,7.071237,38.606394,137.779640,17689.761668
7743,20180928,R1 320.2,2.012479,11.209337,49.113840,51.985954,7731.771374
7733,20180928,R1 291,1.076129,11.044110,80.934467,79.184315,11085.138758
7756,20180928,R1 342,5.972014,9.524019,56.356310,49.337302,7214.448319
7738,20180928,R1 301.0,1.297871,9.774737,57.903500,56.970175,10328.031418
7722,20180928,ETH-1,5.267738,12.531396,134.424108,142.702298,22119.105964
7763,20180928,LVM 108,-0.397106,11.308983,133.821563,144.345898,21095.130637
7748,20180928,R1 318.1,1.593484,10.422712,55.393649,52.492079,8428.288981
7736,20180928,R1 295.0 MATRIX,0.851430,9.822613,56.226733,55.873138,9000.174597
7754,20180928,R1 340,6.346293,10.516966,50.412603,53.005735,8562.693947
7737,20180928,R1 295.0 CLAST,1.048292,7.920360,32.389111,34.820125,5122.088159
7761,20180928,ETH-1,5.211581,12.308931,44.851559,42.893818,5884.696245
7765,20180928,LVM 133,1.670191,7.663560,126.343779,130.782185,22749.118398
7725,20180928,R1 279.0 L.BROWN,4.104694,8.068394,39.228575,41.159143,5815.916890
7739,20180928,ETH-1,5.249188,12.288978,37.603750,73.500366,4456.484964
7747,20180928,ETH-1,5.229957,12.352514,40.408067,40.948514,4727.774889
7742,20180928,R1 309.8,1.137119,11.220766,52.169625,56.385164,9876.840581
7769,20180928,LVM 085,1.001964,13.749704,112.050033,164.835674,33835.917078
7749,20180928,R1 322.3,3.013396,10.868852,59.724474,59.590756,13671.039678
7731,20180928,ETH-1,5.246285,12.308907,42.328957,55.509439,6760.592934
7759,20180928,R1 352,7.082416,10.000062,50.061483,48.291695,8113.145013
7766,20180928,LVM 030,2.839402,10.390626,105.803883,185.817094,54545.152830
7741,20180928,R1 307.8,1.310441,10.614414,51.613292,56.794832,8839.528092
7746,20180928,R1 316.1,1.479100,10.762215,55.509069,63.150541,9873.057015
7727,20180928,R1 281.2 L.BROWN,3.326184,7.818913,38.066971,36.689532,5887.955206
7762,20180928,LVM 094,-4.734263,14.546750,48.685475,115.093276,33835.197093
7735,20180928,R1 297.0,1.870345,9.665873,72.008647,65.087830,10157.161381
7767,20180928,LVM 051,-3.847009,5.177270,185.613717,181.403984,29254.974853
7723,20180928,ETH-2,-6.679077,-4.319388,13.399328,14.235382,6154.845778
7760,20180928,R1 350,6.980502,9.542457,50.678436,48.307554,7406.898389
7757,20180928,R1 344,7.177057,11.057625,49.966103,49.716412,7933.868345
7753,20180928,R1 338,6.339254,9.290354,46.668070,43.991861,7097.862947
7734,20180928,R1 293.0,1.574739,10.028957,40.497088,44.687456,6563.947348
7744,20180928,R1 312.0,3.437706,7.861217,32.628538,32.782127,4697.942461
7750,20180928,R1 334.5,5.329701,8.305673,39.995422,37.936842,5866.941094
7755,20180928,ETH-1,5.251578,12.380040,38.777068,43.328964,4925.945472
7729,20180928,R1 285.0,1.517768,10.526110,48.887837,53.903467,8402.548046
7745,20180928,R1 314.3,1.729095,11.526660,58.061187,76.249497,9864.633470
7724,20180928,R1 279.0 BLACK,2.518178,9.204915,54.512077,52.214130,9267.009385
7751,20180928,R1 348,6.336981,9.380212,45.949558,48.013426,7954.685994
7764,20180928,LVM 122,2.475931,13.444174,44.894817,49.161323,7027.684978
7728,20180928,R1 299.4,0.919397,10.955438,76.184510,80.351302,16224.427619
7740,20180928,R1 306.0,1.281614,10.848193,47.222874,57.280287,7085.647438
7732,20180928,R1 289.4,0.890255,10.027851,73.176739,75.628986,15293.219141
7768,20180928,LVM 127,-0.722653,10.929850,43.062405,52.868673,8743.609985
7758,20180928,R1 346,6.219951,8.518208,37.875771,37.015993,5289.002024
7726,20180928,R1 281.2 BLACK,2.385316,10.129752,46.946616,53.305492,9422.237738
7752,20180928,R1 335.8,5.388380,8.033108,40.112647,38.072900,5971.672275
7730,20180928,R1 287.2,0.461619,7.904143,31.323539,36.563445,5029.954664
16080,20220120,ETH-2,-7.079283,-5.272725,3.329534,11.114536,8201.634430
16074,20220120,G2-19_1,8.451883,8.306812,39.830307,55.023905,11856.012971
16068,20220120,ETH-2,-7.076696,-5.263092,2.151110,5.418623,6365.239738
16070,20220120,G2-16_4,9.347677,7.151953,34.989568,73.891595,18850.418453
16063,20220120,G2-9_2,10.412177,8.807537,36.197313,507.164952,9292.119188
16066,20220120,G2-15_1,9.432403,7.247990,36.990064,65.264449,18147.592583
16062,20220120,G2-8,10.398528,8.813188,39.932534,83.506755,18550.946861
16076,20220120,G2-22,9.166471,7.622000,30.696733,40.470338,7040.925246
16086,20220120,ETH-3,4.452561,11.768387,26.672334,31.834783,3955.611831
16065,20220120,G2-10_7,9.457090,6.518938,35.806818,50.080833,11986.998554
16069,20220120,ETH-3,4.456162,11.699471,45.101570,65.482583,16375.176676
16061,20220120,G2-7,10.501682,7.446107,55.609007,65.265360,19118.028245
16072,20220120,G2-17_9,9.694257,8.987820,33.873083,55.403494,13108.308914
16077,20220120,G2-22_5,9.079410,7.239491,58.879379,152.031009,30227.083256
16060,20220120,G2-6_5,10.687316,7.796400,31.903541,62.854732,12620.147499
16057,20220120,ETH-3,4.512602,11.763594,131.067234,108.056282,35962.560901
16075,20220120,G2-20_1,9.784905,8.070074,35.744866,54.417436,13021.302664
16083,20220120,G2-26,8.910605,7.725342,31.182463,42.098423,9172.111421
16073,20220120,G2-18_1,9.284256,7.805029,41.955345,88.894098,17297.014095
16064,20220120,G2-10_2,9.864770,7.491571,34.721108,58.405504,11654.174480
16071,20220120,G2-17,9.458176,7.950043,35.894986,62.480050,15763.613769
16081,20220120,G2-24_3,9.015541,7.888503,40.719787,64.558895,16035.936063
16084,20220120,G2-27_3,8.868075,7.736947,29.444637,48.644618,10761.041177
16059,20220120,G2-5_15,10.665893,8.618842,39.554910,68.918974,16427.937518
16058,20220120,ETH-2,-7.013711,-5.160508,12.334817,16.403238,10298.286213
16067,20220120,G2-15_5A,9.394051,6.866854,37.570227,52.572810,14239.278901
16079,20220120,ETH-3,4.043966,11.074670,23.412000,29.120578,3114.526991
16085,20220120,ETH-2,-7.078806,-5.240605,0.607915,5.181120,6161.952995
16082,20220120,G2-24_5,9.161818,7.830520,34.468585,48.600550,11915.443948
16078,20220120,G2-23A,9.472324,7.804141,32.906433,77.036709,18137.559582
25160,20240906,G5-35,8.291866,5.935117,51.092160,173.803935,32658.917470
25182,20240906,G6-120,9.088614,8.170029,43.650867,135.068920,22081.384820
25153,20240906,G5-26,7.980909,5.031427,48.955322,130.644051,24249.733903
25169,20240906,ETH-2,-7.407129,-5.702853,5.686823,49.535163,15277.220394
25144,20240906,G5-10,9.152941,5.587827,33.965043,89.589456,20783.674525
25147,20240906,G5-18,9.144949,6.925807,46.174386,132.634629,27135.673032
25170,20240906,ETH-3,4.291582,11.550286,35.530874,71.827981,11851.048143
25151,20240906,ETH-2,-7.394506,-5.727853,9.358304,70.182176,21268.517785
25184,20240906,G6-129,8.415457,7.536194,33.564767,108.607692,18646.951908
25155,20240906,G5-3.5,7.147325,5.943464,51.701339,169.197431,37069.312105
25167,20240906,G5-43,8.166732,5.819151,39.099479,99.707533,19255.295972
25186,20240906,G6-137.5,9.193704,7.648213,36.075536,93.784718,17432.966956
25176,20240906,G6-107,6.473855,8.503410,47.360150,122.120233,21711.204121
25162,20240906,ETH-3,4.294300,11.496864,46.467942,86.814156,17907.948965
25143,20240906,G5-0,6.604725,6.058008,46.310665,167.109114,38459.423374
25158,20240906,G5-33,7.340181,5.261391,36.844740,105.584093,23673.323168
25181,20240906,G6-12.2,1.289159,10.108747,66.835536,221.116866,34105.495647
25180,20240906,ETH-3,4.363976,11.625219,61.820385,129.008031,25581.621225
25159,20240906,G5-34,7.645258,8.073565,61.591939,245.951569,44934.580072
25164,20240906,G5-38,6.893911,5.592130,55.909720,179.207693,37646.971835
25145,20240906,G5-11,8.569583,5.884874,43.214403,168.825914,34809.109288
25185,20240906,G6-132,8.865777,8.050220,34.821653,104.060256,19667.532676
25177,20240906,G6-108,7.396422,9.721741,45.592106,168.710927,27442.035530
25166,20240906,G5-42,6.729910,9.065289,43.994485,129.818928,28486.474358
25142,20240906,ETH-3,4.348571,11.513713,39.546307,76.939970,12354.466030
25187,20240906,G6-143,8.134464,7.513389,35.175996,107.210128,22404.941971
25174,20240906,G5-7.4,8.949624,5.895671,45.583858,111.790221,25913.070945
25183,20240906,G6-126,8.690266,7.524771,36.087348,102.558323,20210.562652
25171,20240906,G5-46,8.136392,5.197757,34.220279,90.504533,18691.911915
25168,20240906,G5-45,8.154994,4.403817,34.188910,94.778941,20891.068144
25146,20240906,G5-15,9.213076,6.588539,49.260054,108.460066,25423.824535
25179,20240906,ETH-2,-7.422964,-5.732653,7.190447,57.454666,17892.599385
25148,20240906,G5-22,8.829525,6.327836,42.926457,109.454897,21661.396226
25141,20240906,ETH-2,-7.355034,-5.636171,22.915320,151.996715,41519.300487
25157,20240906,G5-31,6.897707,4.475502,35.256606,162.862386,30167.971028
25165,20240906,G5-40,8.644724,6.220398,43.116169,112.040117,21860.514171
25172,20240906,G5-5,6.393426,4.062328,28.406466,80.373378,18451.666249
25149,20240906,G5-24,8.668211,6.102081,47.114554,117.839857,22648.072745
25173,20240906,G5-6,7.047412,5.729195,45.936245,139.427521,30882.389783
25152,20240906,ETH-3,4.302958,11.483576,39.322049,87.697602,17911.612255
25150,20240906,G5-25,8.401715,5.848628,41.448493,126.123924,26520.442249
25163,20240906,G5-37,7.582160,10.650027,78.338019,221.648119,51238.348614
25178,20240906,G6-116,8.477540,7.701120,37.431748,151.621866,28107.222365
25175,20240906,G6-103.5,7.407028,6.953381,40.132574,102.830802,21985.377210
25154,20240906,G5-28.4,8.272561,5.890402,35.165174,114.856671,25277.181102
25188,20240906,G6-148.5,8.171610,7.401855,47.941242,125.498870,29683.852859
25190,20240906,ETH-3,4.304256,11.760858,44.003482,100.228514,16050.607085
25156,20240906,G5-30,7.348799,4.893192,33.764640,98.337219,15104.252854
25189,20240906,ETH-2,-7.403030,-5.707512,8.412204,80.501798,24606.755001
25161,20240906,ETH-2,-7.396132,-5.729444,10.111415,82.090175,23704.621239
2658,20170707,SR 222_0,3.897657,9.246680,0.000000,0.000000,0.000000
2659,20170707,SR 224_0,3.270375,10.880680,0.000000,0.000000,0.000000
2646,20170707,CIT,5.801209,12.488559,0.000000,0.000000,0.000000
2655,20170707,SR 220_2,5.357534,11.354855,0.000000,0.000000,0.000000
2647,20170707,CIT,5.801037,12.460196,0.000000,0.000000,0.000000
2657,20170707,CIT,4.244355,9.177173,0.000000,0.000000,0.000000
2650,20170707,SR 179_0,7.078251,6.149021,0.000000,0.000000,0.000000
2652,20170707,SR 217_0,5.653025,9.367954,0.000000,0.000000,0.000000
2661,20170707,SR 226_0,2.178222,10.154596,0.000000,0.000000,0.000000
2651,20170707,SR 180_0,7.840637,6.085270,0.000000,0.000000,0.000000
2649,20170707,SR 178_2,6.211994,8.635898,0.000000,0.000000,0.000000
2648,20170707,CIT,5.809158,12.468688,0.000000,0.000000,0.000000
2656,20170707,SR 221_0,4.695241,9.185227,0.000000,0.000000,0.000000
2660,20170707,SR 225_0,2.930402,10.002551,0.000000,0.000000,0.000000
25113,20240905,ETH-3,4.323800,11.425703,40.029990,72.227617,14466.079706
25132,20240905,ETH-2,-7.426788,-5.750239,11.720733,43.938810,14845.063896
25136,20240905,G6-73,6.812068,9.823101,53.589697,318.357300,37466.530229
25127,20240905,G6-54,5.106529,7.118528,80.144448,196.740192,38154.827673
25121,20240905,G6-32.0,2.414705,11.088669,876.672598,1503.097377,119797.418620
25125,20240905,G6-43.3,4.752052,7.362418,44.816619,188.517531,36551.862386
25129,20240905,G6-63.5,6.170549,9.460047,59.491035,252.494555,45850.620581
25130,20240905,G6-64,6.248508,8.994678,68.905286,259.494697,52309.908350
25118,20240905,G6-27.0,0.909295,10.111437,43.996484,239.025163,56685.993313
25139,20240905,G6-79,6.312533,8.625608,43.540379,359.626349,27376.243017
25133,20240905,ETH-3,4.305706,11.411921,47.068302,105.676538,21142.527847
25112,20240905,ETH-2,-7.417293,-5.714015,28.480202,67.915825,23178.078618
25124,20240905,G6-4.0,-0.903510,10.168313,50.469132,158.020058,28477.659030
25137,20240905,G6-74,6.242890,7.424283,41.576048,210.847273,36242.732009
25134,20240905,G6-70.2,6.286338,8.437280,51.315017,174.627935,30975.521235
25119,20240905,G6-29.0,1.233344,9.892779,45.787399,238.677406,41934.706036
25117,20240905,G6-23.5,1.521101,7.721715,79.615005,271.678017,54620.962813
25128,20240905,G6-54.0,5.057337,6.837145,47.797339,261.274241,48182.853468
25120,20240905,G6-3.0,0.210526,9.886954,52.671101,143.501487,26958.713835
25135,20240905,G6-71.3,6.109614,7.384293,33.084563,169.864883,22997.200079
25131,20240905,G6-65.5,6.138310,7.841192,41.782531,139.948045,29074.940686
25122,20240905,ETH-2,-7.450113,-5.764899,7.826961,56.902996,18762.244074
25116,20240905,G6-22.2,1.744585,9.786541,58.286734,182.402439,34463.516090
25126,20240905,G6-50.3,4.983696,7.491295,41.422245,141.304169,31393.079421
25115,20240905,G6-20.5,2.042444,7.588721,48.535126,188.615482,39939.716166
25123,20240905,ETH-3,4.307825,11.439614,45.359502,99.153649,16418.970518
25140,20240905,ETH-2,-7.408144,-5.685679,10.442986,47.743654,14842.474269
25114,20240905,G6-2.9,-0.594961,6.406817,64.107202,361.941024,66545.603563
25138,20240905,G6-75.8,6.676812,10.256180,65.208653,515.209500,44447.628071
2842,20170726,SR-18,-2.946628,-7.474940,740.103346,2607.719182,651207.064751
2845,20170726,SR-22_1,4.380108,3.953850,18.351404,48.510490,11309.770381
2850,20170726,SR-30,4.641510,4.565837,17.619465,38.524308,7795.080482
2854,20170726,SR-48,2.481292,3.977522,15.170785,47.296134,9680.171857
2851,20170726,SR-44,1.422125,3.577971,12.322527,36.198912,7740.917193
2848,20170726,SR-26,4.656505,4.506782,16.065750,34.827734,6705.052339
2853,20170726,CIT,5.698608,12.273528,27.649913,63.950836,10911.822804
2843,20170726,CIT,5.730642,12.353451,40.981501,103.104348,17234.692097
2856,20170726,SR-56,2.154760,2.753644,13.889708,38.216397,8247.169838
2852,20170726,SR-46_1,1.698205,3.850806,12.881626,37.609530,7664.935571
2855,20170726,SR-50,2.876082,4.087304,14.471762,40.408097,7659.303667
2846,20170726,SR-24,4.398471,4.692835,15.419942,36.567579,6001.895857
2849,20170726,SR-28,4.813076,4.344880,17.869234,41.138159,7320.707518
2847,20170726,SR-24p0,4.485053,4.770902,19.962689,48.812425,11219.956903
21907,20240125,SR_96.1,7.884557,7.343947,146.725627,446.394516,51634.492791
21908,20240125,SR_97.0,8.558742,6.274877,232.912259,836.379054,75248.229335
21917,20240125,SR_105.0,7.816526,7.950822,171.182676,403.477495,34314.642823
21895,20240125,SR_86.2,8.539711,13.441438,101.363057,356.825870,52205.926611
21911,20240125,SR_101.1,7.764135,5.051824,94.861346,284.072189,31162.808825
21904,20240125,SR_93.0,8.109038,10.151142,102.019286,219.262976,31020.242525
21898,20240125,SR_89.0,8.854223,14.218516,170.751210,1157.209063,108815.415322
21912,20240125,ETH-2,-7.050522,-5.299801,61.377622,276.605748,40957.998094
21897,20240125,SR_88.0,8.251502,11.853455,103.489048,292.079488,42013.597892
21914,20240125,SR_101.8,7.637579,7.120860,132.754609,333.598144,39881.448208
21920,20240125,ETH-2,-6.985254,-5.240146,73.396853,289.283308,40333.470078
21915,20240125,SR_103,8.531963,7.650032,269.100462,1103.939217,66150.633855
21913,20240125,ETH-3,4.525560,11.697519,92.090815,217.214534,28721.218741
21910,20240125,SR_100,7.014407,4.392773,77.630599,286.419534,37731.273169
21918,20240125,SR_106,8.158198,8.862737,129.367371,357.717408,38092.795739
21916,20240125,SR_104.0,8.172369,8.831498,87.608407,316.301406,36054.748006
21905,20240125,SR_95.0,8.390352,11.182394,160.009258,358.400325,43892.797780
21909,20240125,SR_97.4,6.916192,8.082655,158.596306,564.134501,55708.611787
21902,20240125,ETH-2,-6.889244,-5.033235,74.497819,302.746313,47977.713634
21900,20240125,SR_91.0,8.470687,11.991152,91.914299,307.503019,49161.123289
21899,20240125,SR_90.0,8.046641,9.059186,115.363661,296.546420,38434.383356
21892,20240125,ETH-2,-7.082848,-5.218389,66.214456,162.440454,31228.515830
21896,20240125,SR_86.9,8.501356,12.304457,174.864581,376.776707,39692.854493
21903,20240125,ETH-3,4.478648,11.719844,87.570278,166.592738,22376.483962
21894,20240125,SR_83.1,8.262063,11.345449,107.643723,201.821546,31456.386417
21919,20240125,SR_107,7.948904,8.695521,112.101394,331.202554,31025.729500
21906,20240125,SR_95.1,7.817124,9.056241,112.189497,310.301022,41180.759895
21901,20240125,SR_91.8,8.402034,12.788934,100.600534,260.106169,33954.466598
21893,20240125,ETH-3,4.511045,11.826341,108.973687,229.481428,31809.207310
24285,20240710,J1623 1.1,5.254326,3.933178,217.354502,335.479458,66851.649227
24309,20240710,J1623 39.7,5.162718,3.201412,68.452171,190.184751,35902.673468
24286,20240710,J1623 1.4,4.920850,1.199511,67.167444,110.983678,27064.953692
24299,20240710,J1623 20.5,5.567558,2.981852,62.551028,231.503175,50321.818456
24294,20240710,ETH-3,4.444485,11.823663,70.419172,110.343013,25967.624646
24287,20240710,J1623 1.9,5.219574,2.424812,87.089228,150.904649,39862.493967
24289,20240710,J1623 8.2,7.442427,1.486484,62.876066,112.164350,26553.842972
24304,20240710,ETH-3,4.375528,11.564318,85.459436,145.537370,32138.978761
24290,20240710,J1623 9.5,6.698693,1.681181,85.983301,142.529076,41188.095989
24298,20240710,J1623 19.1,6.133891,3.422521,82.094158,200.046631,41793.450441
24310,20240710,J1623 42.1,5.921053,3.620712,73.480115,168.394079,35947.949118
24303,20240710,ETH-2,-7.463576,-5.732103,71.166661,141.493042,31232.650548
24300,20240710,J1623 23.2,5.100819,3.286550,56.811472,218.702097,48652.200289
24301,20240710,J1623 25.2,5.232517,3.075867,52.278901,160.022793,36284.867517
24311,20240710,ETH-2,-7.475303,-5.720753,56.385962,89.904473,23518.091176
24293,20240710,ETH-2,-7.441101,-5.705915,28.546924,52.526797,17612.313047
24306,20240710,J1623 32.4,5.901247,3.401279,88.706611,229.115334,50739.641976
24291,20240710,J1623 11,7.454708,2.152711,89.752320,122.541106,29667.835658
24312,20240710,ETH-3,4.226342,11.403596,60.719610,100.138080,20110.550143
24307,20240710,J1623 34.2,6.915358,3.147085,93.073246,167.155831,36304.724019
24284,20240710,ETH-3,4.319263,11.421759,150.823072,143.230604,35841.868426
24296,20240710,J1623 15.4,7.010272,2.381344,67.050090,118.338353,27593.844412
24305,20240710,J1623 31,7.014541,3.339320,76.612226,161.838284,34055.427587
24308,20240710,J1623 37.6,7.048106,3.252713,70.302235,140.149355,24574.610136
24283,20240710,ETH-2,-7.411026,-5.655923,218.131932,108.415163,56963.232838
24302,20240710,J1623 29.2,5.164410,1.947787,62.252251,151.330258,31234.468596
24292,20240710,J1623 12.5,7.395954,1.775099,65.002642,151.727238,33101.295654
24288,20240710,J1623 4.9,6.899596,1.698953,109.957083,188.994383,41237.685453
24295,20240710,J1623 14.1,7.331129,2.158236,48.120325,97.704246,24274.170516
24297,20240710,J1623 17.6,6.125496,3.182688,70.353188,185.760329,43602.260850
16154,20220124,G2-39_5,8.941862,8.356872,31.443262,218.266420,8858.441318
16164,20220124,G2-48,9.191044,6.714832,40.068474,104.816612,24299.570232
16159,20220124,ETH-3,4.522383,11.819844,37.537125,77.346623,18859.719027
16161,20220124,G2-45,8.137578,6.136074,41.683064,536.174367,17329.404126
16137,20220124,ETH-3,4.517594,11.808183,47.477238,76.815288,16754.837384
16151,20220124,G2-37_0B,8.654458,8.517740,33.571634,64.284425,13798.564419
16156,20220124,G2-41_9,9.360711,6.414554,37.456172,505.174151,13196.525324
16160,20220124,ETH-2,-7.035516,-5.149799,7.009645,18.274577,10856.724643
16146,20220124,G2-36,9.518870,8.276523,39.889066,70.349405,16981.895352
16140,20220124,G2-31,8.759488,8.603678,40.233888,54.651692,14483.552653
16163,20220124,G2-46_2,7.062595,6.175887,57.657176,240.095242,31498.516494
16166,20220124,ETH-3,4.534390,11.947959,30.753551,38.398780,5937.950072
16155,20220124,G2-40,9.005720,7.501269,44.146549,310.558336,20999.113882
16138,20220124,ETH-2,-7.056256,-5.184890,14.034008,34.846337,13704.403646
16142,20220124,G2-33_2,9.418258,7.318684,54.883590,131.622373,30116.497058
16145,20220124,G2-35,9.729444,7.639071,34.021915,57.812651,12085.955651
16162,20220124,G2-45_3,8.007910,6.167194,45.074167,2004.441373,13825.114279
16165,20220124,ETH-2,-7.034615,-5.159505,9.069509,12.358214,7865.259397
16158,20220124,G2-48_7,8.845470,7.688286,41.004633,1937.036980,8242.259784
16152,20220124,G2-37_5,9.323524,6.822401,31.125646,48.167715,10040.275130
16149,20220124,ETH-3,4.499315,11.709842,26.973327,35.333345,4237.955651
16150,20220124,G2-36_8,8.991180,8.620815,37.920365,66.070828,17311.100880
16139,20220124,G2-27_4,9.132581,9.261374,57.900131,69.532881,17759.413284
16147,20220124,G2-36_2,9.375436,6.177766,28.139015,40.984396,9815.778970
16141,20220124,G2-31_5,8.499386,8.008907,38.069481,73.607565,17410.296003
16144,20220124,G2-34,9.264184,7.625575,38.110725,56.209571,12704.438991
16153,20220124,G2-38,9.153707,7.412230,37.087084,54.848219,11593.729412
16157,20220124,G2-43,8.897024,6.988351,56.176272,1471.489707,12936.831579
16143,20220124,G2-33_8,9.995273,7.442469,36.468312,61.937975,14724.014311
16148,20220124,ETH-2,-6.987278,-5.070394,11.636487,30.826930,14885.592816
21793,20240120,PD3_7.8,8.413319,9.457896,148.540092,486.212240,64659.059577
21801,20240120,PD3_9.8,8.926820,12.291768,69.598052,331.875143,51434.080425
21792,20240120,PD3_4.5,4.139407,-0.417182,484.667058,3448.506909,389266.058919
21784,20240120,PD2_64.1,5.372343,11.377787,137.531683,464.485811,54638.009693
21790,20240120,PD3_2.8,7.843480,9.256537,157.594696,907.077167,107960.497229
21766,20240120,PD2_49.9b,7.666004,10.910201,71.112655,455.617819,56480.194802
21780,20240120,PD2_63,6.819783,13.826655,61.100142,419.124511,52534.115977
21783,20240120,PD2_64.0,5.657390,9.619615,94.077134,739.223529,88751.292427
21758,20240120,ETH-2,-7.230137,-5.398368,29.380463,184.078720,39857.039770
21779,20240120,ETH-3,4.363114,11.591816,43.014154,102.266941,17076.590891
21785,20240120,PD2_64.2,5.439086,8.425276,76.705139,221.790264,34738.495572
21762,20240120,PD2_47.3,8.105054,11.848308,95.933286,400.832186,55015.116698
21805,20240120,PD3_24,8.823785,9.693385,179.361462,379.145083,48771.164864
21796,20240120,PD3_9.45,8.885178,11.887437,69.189298,529.843744,66248.166683
21788,20240120,ETH-2,-7.219049,-5.422637,16.893864,99.615001,21611.909315
21765,20240120,PD2_49.9a,7.585313,9.205336,65.032668,550.372278,70763.608560
21767,20240120,PD2_50.1,7.393877,10.319635,73.954037,343.366870,54032.092364
21800,20240120,PD3_9.7,8.484325,12.268155,66.105102,428.240990,60554.706742
21777,20240120,PD2_62.5,6.784985,11.597268,82.005189,525.205209,62104.037454
21778,20240120,ETH-2,-7.218695,-5.352111,17.250456,66.507235,16821.185030
21803,20240120,PD3_14.1,9.045578,11.486682,54.075361,264.407267,46722.618122
21759,20240120,ETH-3,4.438173,11.757658,86.133621,167.487076,28604.259420
21782,20240120,PD2_63.5,6.607292,11.569656,61.504479,175.043240,23967.056804
21789,20240120,ETH-3,4.349896,11.587131,39.542818,104.000460,19831.449636
21776,20240120,PD2_62.4,6.395724,11.208537,94.139556,602.646724,68336.126922
21773,20240120,PD2_59.0,7.353848,9.130899,161.190896,1278.790107,107013.279306
21769,20240120,ETH-3,4.469696,11.696164,61.289741,111.578195,15062.790002
21786,20240120,PD3_0.6,7.632341,11.023782,84.398766,663.592128,84016.580005
21772,20240120,PD2_57.9,7.415859,9.497922,93.970865,627.754677,76517.549280
